Beat1,Beat2,Correlation
1233,0430,0.17113329769239446
0413,2012,0.17112151134521683
1021,1233,0.17109615714465326
0924,0733,0.17105302728691338
1014,0622,0.17093527821984253
1913,0532,0.17093190662612828
1612,0321,0.17089588636167852
1731,0915,0.1708822789246319
2512,1111,0.17085041302162177
1131,1922,0.170846618696214
0934,2535,0.17077160264109106
1834,1832,0.17065540788539105
0923,0613,0.17064071692024327
1711,0611,0.17057520506088913
1655,0412,0.1705600405923518
2521,1215,0.17051045902072348
0925,0834,0.17047776923924293
0712,0731,0.17044928593655048
1411,1611,0.1704386308607798
1652,1421,0.1704347740661865
1511,0512,0.17042905744997008
0321,2024,0.17040679018641697
1913,1122,0.1703065891753885
2422,1823,0.17024496017797247
0311,0211,0.17018542506990494
2011,1432,0.17016318929939805
1935,0933,0.17015909486434513
1511,0432,0.17014289838738508
1212,0232,0.170125371971194
0731,0613,0.16999686855323323
0634,0731,0.16999296951385845
1433,1712,0.16998010854784928
1632,0313,0.16993536810529525
0814,0925,0.16993157931545635
0321,1713,0.16989558213439548
1724,0824,0.1698751898057067
1115,0813,0.1698573592352108
2221,0714,0.1698494385562765
0815,1021,0.16983390529078313
1925,0412,0.16974315985515975
1211,0414,0.1695757629263902
0333,1834,0.16956455850254848
1524,2532,0.16953065994391386
2412,0511,0.1695105905586733
1433,0631,0.16947248777629106
1133,0421,0.16929161297076423
2411,0633,0.16924119124231968
0212,2412,0.16923933645629613
0913,1133,0.16916568224201367
1423,0824,0.16916091559965202
0211,1512,0.16914708084663443
0233,0731,0.16913324470525093
0715,1655,0.16910985381306398
2411,1013,0.16907785124724917
1031,2511,0.1690635442039029
1231,0332,0.16903723876906782
0111,1654,0.1689897657602285
0212,1432,0.16895347988109527
2512,0422,0.1688743202093442
2431,0314,0.1687993837953047
0734,0733,0.16879450827273207
2433,1125,0.16878594101548888
1034,1433,0.16875577304732506
2031,1611,0.16874561328640333
1021,1712,0.16866820038217176
0734,2423,0.1686478643724239
0213,0623,0.16858430307508304
1511,1032,0.16855541507562155
1032,1431,0.16853366161404293
2532,2422,0.16850020816410766
2513,0212,0.1684238305943463
0232,1822,0.16842185917100516
0634,1631,0.16840607405478486
1935,1131,0.16822696957697628
0114,1421,0.16818078594722366
1512,0331,0.16814409737929914
2422,1651,0.16814151238483466
0124,1221,0.16795722111138575
2525,1934,0.16791342979609478
0512,0532,0.16789540237231304
2525,0234,0.16782123631951942
1733,0832,0.16781026699562637
0212,0233,0.1678080579659809
1722,0222,0.16776251979765575
1722,2031,0.1677052993274074
1824,1624,0.16769454652537483
0714,0822,0.16769422747963683
1412,1011,0.16768234744427643
2022,0211,0.1676615347663357
1713,1632,0.1675948350788002
2525,0412,0.16757908593024928
1434,0713,0.16738580068642533
1911,2221,0.16736768987370015
0332,0311,0.16735610304937973
1115,1723,0.1673386420426269
1924,0824,0.16730109671616689
1622,1234,0.16730041798906095
1513,1122,0.1672851045926645
1133,0112,0.1672709706517475
0235,1414,0.1672238626522181
1112,1731,0.16708701138186616
0726,0612,0.16708472412694006
0331,1652,0.1669202151353943
2523,0321,0.16690033521733816
0913,0225,0.1667417578142664
0422,0735,0.16659487375044413
0623,0311,0.16654090667780388
0223,1713,0.16653894112862336
1831,1935,0.16652018831471954
1613,0213,0.16651986603816615
0722,1733,0.16638785357244476
1533,1215,0.16632510734598577
1034,2223,0.16621036538328596
0733,0112,0.16605738153584293
1822,1811,0.16603676455012473
0134,1935,0.16599773159882356
0923,0212,0.165953341657286
0331,1533,0.16595011883389857
0811,0334,0.16576092443333212
0124,0233,0.16574877009146446
1655,1114,0.16571361883285188
1532,0424,0.16562096320130298
0934,0924,0.16561230502307267
0512,1111,0.1655899589080328
2424,0723,0.165508196035259
1021,0131,0.16549634687234413
0914,2411,0.16545479722307954
0321,0212,0.16541267543011734
0222,2432,0.16537993247824864
1622,0533,0.1653193524909553
0132,1011,0.1653066612622935
0322,1224,0.1651718230932162
2525,0421,0.16516381221947007
0911,0423,0.16515373250872417
1031,2423,0.16512404866715016
0726,0631,0.16510597523667936
2523,0833,0.16504796858240958
1413,0333,0.16504680406827432
1433,0713,0.1650003541427822
1822,0834,0.16498785805735808
0511,2024,0.1649601780325858
1722,0121,0.16495264293863554
0235,1434,0.16491525521904088
1632,1712,0.16483797600840175
2212,2221,0.1647433756835961
0914,1632,0.1647412181091364
1014,0633,0.1647356952693867
0925,0511,0.16471800151861168
0322,0722,0.1646189120321686
0921,1023,0.16456145332657743
1915,0814,0.16454878720134952
0822,1634,0.1645178364934555
0212,0223,0.16448422459454112
2534,0623,0.1643620175433881
0731,2022,0.16428035649072437
0623,1412,0.16425488476316244
0114,0212,0.16424629308657074
2011,1732,0.1642316681314325
2032,2023,0.16401827650632209
1135,1032,0.1639963203992378
1651,1114,0.16398647242281914
0113,1932,0.16396201019045528
0822,1613,0.16393611413337122
0814,0432,0.16389450177298373
0931,0911,0.16388207793647383
1014,0413,0.1637837902807065
1123,1012,0.16376505544215278
2531,0833,0.16372760519351873
1711,1524,0.16367340197614336
1612,1022,0.1636388703381064
0114,1631,0.16362506233135718
1423,0122,0.1636231341377506
2032,0731,0.16361998553499002
1431,2531,0.1636139069242452
0421,0523,0.16360328539263597
0921,2222,0.1635963403060528
0234,2534,0.1635929476830567
2423,0313,0.1635285735971002
1511,1432,0.16350783042736527
0832,1433,0.16323771448518382
0512,0222,0.16323409848552395
2433,1225,0.16321582674272347
1655,2232,0.16315900504276318
1034,0312,0.1631373182610659
0811,0314,0.16308651232774593
1812,0424,0.16303583923569825
0422,0113,0.16301282653103924
0731,2221,0.16294370151160392
0724,0835,0.16292504181096668
0833,0512,0.16288468862453861
1831,0831,0.16287708622185615
1822,0124,0.16286125232829138
0323,0333,0.16284180456767955
1821,1034,0.1627324694701926
0733,2422,0.16269443457577876
0814,0114,0.1626517841378314
0735,1111,0.16262824211806368
1653,0112,0.16259301361044334
1834,0613,0.1625396911325671
0633,1651,0.16253388940188074
0621,0911,0.16252591680044332
0913,1533,0.16252137921631102
0122,0414,0.1625006552778313
1414,0726,0.16238833352514667
0311,0313,0.16236842776346702
0611,2524,0.16233924778299713
1424,0134,0.1622985135497482
0533,0432,0.16223320852869658
1234,2523,0.1622292098726306
0123,1131,0.16221902880857414
2422,1653,0.1621732513995284
2531,1931,0.16213567105403304
1131,0532,0.16212870543591731
1632,2531,0.1620546772900439
0623,1213,0.16201130099493535
0825,0431,0.16200477168107488
1834,1122,0.161978517840743
0523,2535,0.16195083738824403
2412,0132,0.16191228215064896
0233,1732,0.16189323901758654
1531,0412,0.1618913161742771
1811,2411,0.16184595854947958
1722,1121,0.16172507944962636
1133,0712,0.1616844667165342
1125,2222,0.1616449249813662
1533,1513,0.1616054854942342
2413,0726,0.16153340644726788
1133,0933,0.16150203905657065
0434,1231,0.16149873265201126
0822,0622,0.1614492029748547
1912,1235,0.16143768528643912
0925,2033,0.16130295719610052
0835,1211,0.16127848665224523
1652,2513,0.16127818345350822
0334,0533,0.1612748440359112
1024,1021,0.16123976531140716
1021,0612,0.16116292195307144
0523,0314,0.16109914360645183
0531,0621,0.16105258426142147
0915,1912,0.16103555611701473
2524,1832,0.16099137844771053
0633,0931,0.1609536185200934
1211,1212,0.1608958836483203
0722,0114,0.1608865232739403
0224,0133,0.16085399959603555
2422,0434,0.16084362947851633
1232,1812,0.16068705998622326
2532,0923,0.1606842501106498
1231,2522,0.16065135944653947
1935,1612,0.16059901366207296
0512,1125,0.16048268844592292
0322,1614,0.16045566286869778
1913,1123,0.16043415031327307
1833,0213,0.1603316298462695
0531,1732,0.1602113174289556
0823,1121,0.1601994258929664
1633,0714,0.16019228607442332
0533,1912,0.16014768954520942
0223,2432,0.16013231256761856
1731,1814,0.16008796636212685
0223,0224,0.1599589737393844
1624,2432,0.15992730080439146
1722,0813,0.15991929962513787
1511,0531,0.15991875920375329
2423,0631,0.1598397929390502
0613,1131,0.15983129553605088
0825,1214,0.15978528676402268
1235,0611,0.1597732738232942
0234,1624,0.1597429931604293
1925,1222,0.15969440609496358
2423,1934,0.1596762935404627
2234,1511,0.1595473491565572
1921,1611,0.15952026781497253
0334,1632,0.15951598549154644
2524,0613,0.1594714602973397
1932,0122,0.15943396110502356
0424,2024,0.15942913404271034
2211,0432,0.15907574481620654
1821,2525,0.15905794040350602
1222,1133,0.15897739175686354
0631,2525,0.15887357480805617
0711,2523,0.1588602082897401
0815,1722,0.15881826899175747
1614,1824,0.1587923221628858
0715,1813,0.15875091801568084
0715,0232,0.15872161749497346
0225,0815,0.15866884039570603
1513,1131,0.15865317145171934
1133,1652,0.15864051119884617
0322,1433,0.15864012806170377
0823,2515,0.15859540014512505
1934,1032,0.1585908081220327
1613,0511,0.15857102997946673
2513,0814,0.15854137996166784
0321,1225,0.1583923263555827
1532,0331,0.15830828833825233
1722,1533,0.15827793811398774
1114,0622,0.15816924157488815
0922,1013,0.15804526352038314
0815,0512,0.158018865637915
1221,2521,0.15799664474377023
1913,0621,0.15791028975347732
0114,0232,0.15789634852984608
0215,1621,0.15785325451719412
0413,1122,0.15782303068065312
0213,0821,0.15781119442993338
0633,0522,0.15757539837888557
0124,1832,0.15756845253465857
1421,0624,0.1575521792536251
0711,1622,0.15754357546181857
0522,1823,0.15748764852924227
0321,1413,0.15742687044005385
0533,2511,0.15739029860162845
0413,2534,0.1573783214023371
0311,0921,0.15735915909841816
0632,0726,0.1572601736836368
1915,1724,0.15721561815570456
1211,1622,0.15714843123509237
1124,0725,0.1571036497944157
0432,1215,0.1570817699656972
1923,0813,0.15704813710982063
1821,1021,0.15698571837992245
2024,1234,0.15696592001894527
1212,2423,0.1569465869693776
0114,1811,0.15692707464036326
2522,1431,0.15681623014630486
0825,1913,0.15681338197079067
1712,0711,0.15676760265523967
2223,0725,0.15675899993987308
1652,1114,0.15673569060501558
2234,0833,0.15669242018581206
0214,2221,0.1566835401143366
1713,1935,0.1566506997029822
1133,1132,0.15664381741439543
1412,1822,0.156606655068977
1124,1831,0.15651676603795786
2233,0713,0.15651575348431027
2212,0715,0.15646469257074042
0614,0231,0.1563779799890132
0911,1232,0.1563643406959086
0132,2024,0.15628053693435884
1121,2531,0.15627188527264074
1613,1421,0.15626592470774223
1924,1034,0.1562247740130882
1012,2022,0.1562158529870497
2232,0726,0.15611908500595642
1614,2522,0.15609358105986973
1922,1213,0.15609207792798377
1921,0725,0.15601509152487786
2431,1021,0.1558508573805719
0722,0212,0.15584910216210082
0825,1013,0.15582558753673015
1213,0921,0.15582162739327962
0113,0835,0.15580560380417735
0134,1633,0.15575806014087265
1655,1122,0.1557555667881455
2515,1124,0.15572049296644416
1524,2535,0.1556297590627804
1621,0925,0.15561217043431486
1833,0421,0.15556880422080135
0912,0833,0.15556173831897108
0332,1111,0.15555686366817378
2534,1911,0.15553722404050804
1421,1511,0.15552475744811736
1652,0113,0.15543273221566506
1935,1014,0.15536419430255616
0633,2513,0.15535606971719265
0725,1532,0.15534062122773631
1031,0614,0.1553272283479066
1931,0113,0.15528668631686532
0411,2413,0.15523606538840282
1732,0533,0.15521566953286675
0723,0731,0.15517041306085944
1711,1722,0.155166425871506
1213,1655,0.15512263795297668
1611,0921,0.15507939622188613
0722,0121,0.15489312005125436
1021,2012,0.15480493741082343
1934,0634,0.15479159688254707
2513,0614,0.1547781910353261
0911,1431,0.15471733939446308
1522,2213,0.15468038930586153
0832,1612,0.15464482020232267
2011,1913,0.15464325308521493
1111,0232,0.15461278020083682
1433,0231,0.1545090764652827
2521,0734,0.15448128819874554
1611,0433,0.15446613050707061
0423,2531,0.15441049535714774
0235,0522,0.15438391029687093
0322,2431,0.15436418509717145
0915,1114,0.15431056587171862
1122,0211,0.1542846159448297
1211,0931,0.15425646348923264
0632,0714,0.1541382319475043
0122,0224,0.1540230588762266
1813,1411,0.15399798551046073
1614,0932,0.15378589979776333
0611,0834,0.15372444647333428
0113,1524,0.15371309761262447
1432,2221,0.15363907750127562
0322,0215,0.15362513410297968
2232,0234,0.15362080155463825
0422,1112,0.15360635996005406
1031,2525,0.153542683213349
0531,0334,0.15344114841830075
2522,1223,0.1534380130638934
0732,2531,0.15341004543926842
0634,1115,0.15340634474379003
0314,0311,0.15340128599278402
1233,0112,0.15339258015345442
1135,0614,0.15332767375868184
2233,2013,0.1533275085248546
1915,0312,0.15331252757498248
1925,1032,0.15329096130908643
1724,2213,0.15323522860592256
1115,1235,0.15322880410274545
1512,1222,0.15320031943604284
0322,1632,0.15314935685022282
0122,1131,0.1531342857393498
0621,0232,0.15306269710086598
2431,0132,0.15306261893165482
0734,0212,0.15305912306043756
1032,0313,0.15297845669836777
1022,0912,0.15295747177821442
1433,1613,0.15288225584701984
0633,1021,0.15284966012774573
0915,1923,0.152823082744648
1611,0821,0.1527431712146624
2423,1724,0.15266302523757003
1733,1112,0.1525778974562835
1524,1123,0.15252136669232216
1532,1021,0.1524609037785507
1433,1812,0.15241962623058208
0321,2511,0.15240777121547794
0524,1832,0.15238732662917784
2513,1032,0.15237415346993718
0414,0222,0.15234443963181177
0825,2033,0.1523091911593902
0832,1411,0.15220597805572003
0734,1722,0.15218876257450528
2232,0632,0.1521382714033391
1131,1833,0.15191925957902766
1115,2534,0.15189727505699296
1614,0233,0.15187753824582154
1014,1024,0.15187071823535067
1122,1012,0.1518702543457516
1513,0731,0.15179044363583272
0613,1935,0.1517560497177827
0822,0431,0.15174034264114342
2525,2221,0.15173119045386943
0333,2412,0.15162753530036002
2513,1935,0.15156318791768947
0413,0835,0.15155873710303622
0614,0733,0.1515581164644744
0233,0513,0.15151309636429838
1024,2413,0.1514001094479408
1922,1614,0.15139874895881694
1724,2431,0.15133816295934613
2012,0621,0.151331453539997
0430,0634,0.15132863903546495
0332,2213,0.15130017092717424
1013,1011,0.15127945812856589
0133,0922,0.1512695919229616
0112,2525,0.15126491837125813
0823,2532,0.1511937983087969
2523,2213,0.15109212529416377
1934,0614,0.15107388371285557
1233,1513,0.15105916769980202
0725,1932,0.15099652057233473
1133,2022,0.15099174471640386
2222,1233,0.15094252009205367
0223,1633,0.1508918442036193
1813,1524,0.15082306216675043
1024,1533,0.15079437759143494
1432,0613,0.1507362510083479
0132,0311,0.15068838296954098
2535,1123,0.1505780542481704
0311,0832,0.15056636830226025
1511,1834,0.1504989992293611
0223,0634,0.15046224204044137
2523,1122,0.15043743006093702
1811,2433,0.15042080708204492
0225,0632,0.15036870871841054
0212,2033,0.15036071308674462
1135,1935,0.15035492469299547
0333,1622,0.15034900148187705
0833,2424,0.1502145330369915
1014,1614,0.15019242326928792
2522,0823,0.1501678164792155
1822,1614,0.15003306369876296
2023,0734,0.1500064495168989
2533,0523,0.14998420883141347
1834,2423,0.1499287771731785
1722,2211,0.1498604312369407
1814,2532,0.14982609006031136
1722,0322,0.14965449775848974
1412,0422,0.149613841442263
1812,0215,0.14955507114197394
0434,1133,0.1494910919628961
2521,1132,0.14944681840096102
1431,2532,0.1493819578548155
1223,0111,0.14937872408036007
1231,2011,0.1492736515529976
0624,0633,0.14925986695572724
1653,2011,0.14924000763013737
0611,1113,0.1492017287531058
1412,0314,0.14916980426601892
1523,1011,0.14916016676779256
1915,0111,0.1490834483297921
0113,1654,0.14900758827589455
1224,1834,0.14898877075632214
0124,1014,0.14898449720197077
0632,0223,0.1489374290120276
1433,1711,0.14892746511834148
0632,1833,0.1489187768177426
1931,1131,0.14887018895640514
0121,0212,0.1487328076822233
0332,0934,0.14869963560471655
0621,1122,0.14862096484817217
1022,1652,0.14854202342429107
1633,2022,0.14850149754583206
1722,2022,0.14844725062514258
0923,1814,0.14843342268668702
0522,2512,0.14840021004659207
0233,0333,0.1483317835489022
0311,1724,0.14826822163623146
0434,1111,0.14825393932445505
0123,2232,0.14825169048057293
1021,2524,0.1482272913353232
0823,1235,0.148202991064476
0622,0424,0.14814371994606262
0321,1913,0.14814249662438447
1524,2522,0.14813174688396127
0523,1124,0.1480835223840141
0122,0430,0.14803679612600076
1222,0822,0.1479362050496597
2531,1811,0.1479082384071721
2413,0233,0.14788114569720573
0314,0824,0.147825411743301
1913,2423,0.14781229483503233
2532,0713,0.147777086718382
1231,1833,0.14777435499217417
1013,1713,0.14777043880467666
0224,0222,0.14771717951106186
2514,1624,0.14770288405589377
0713,2522,0.14764810046258253
1712,2512,0.14754586329376873
0134,0624,0.14753803912876612
2012,1611,0.14750064090872503
0124,1413,0.1474992319339531
1722,2515,0.1474909593876737
0726,0924,0.1474695697884857
1412,0711,0.14743860581165408
1115,0911,0.14739251543387824
0213,0235,0.14727785164697685
0723,1924,0.1472477479915054
1222,2534,0.14721273980424712
0922,1033,0.1472045078925191
2524,1512,0.14717084448707315
1524,0121,0.14711999046162347
1524,0624,0.14705785415423045
0233,0722,0.14703641323169755
0825,0322,0.14701666145110223
0613,0215,0.146989588185043
0734,1112,0.1469804168989224
1731,2521,0.14689219749298155
1622,1433,0.14684052914809664
1131,0914,0.1468123364503571
2525,2523,0.14677537913859404
1921,0915,0.14675687526285913
1915,2531,0.14675382118164876
0213,1733,0.1467500390009284
0311,1655,0.14674088474451413
1814,1811,0.14671457192060847
0532,0232,0.14653223032344181
1432,0833,0.1464885839956277
1112,0623,0.1464783013693878
0613,1024,0.14635105082451005
1613,2222,0.14630001590715014
0533,0924,0.14623553605434625
1653,0532,0.14622828886979541
1125,1512,0.14617430673236204
1722,1831,0.1461301969029056
2222,1211,0.14609614566294268
0712,2221,0.14607105082282812
1624,2213,0.14606165585912592
2521,1912,0.1460593445389218
0922,0924,0.14601342657577177
0633,1522,0.14600049257266443
1921,0824,0.14593042225331554
0735,2012,0.1459151466917236
1914,1712,0.14590101583706255
0331,0532,0.14586868574084733
1235,0914,0.1458648247724431
1921,0512,0.14584514154716546
1652,1821,0.14583971969578138
1034,2525,0.14577836616342002
0232,1513,0.1457455308580637
0735,1022,0.1457004091975027
2532,1122,0.14569767863068475
0611,1224,0.145694088748011
0723,0314,0.14564829406082036
1112,2532,0.1456118322539247
1423,0811,0.14559581956046988
0923,1121,0.1455917408660431
1935,1934,0.14557406786500704
0213,2514,0.14554427047751461
2031,0324,0.14554090531750258
2525,2514,0.14553885271753392
0114,1034,0.1455252010308671
1913,1022,0.14550358628320226
0731,0532,0.14549116796183204
0634,0622,0.14542223894794742
0331,0722,0.1453329893348578
1032,0923,0.1451583695153116
0314,0333,0.14512718155378074
1132,1122,0.14509558031302275
0414,1823,0.144996369878741
0523,2531,0.1449584538724667
0112,2222,0.1449246999390829
1611,1653,0.14483556907139905
1432,0232,0.1448065013248903
0234,1235,0.14478793418285058
2512,0324,0.14476101951263654
1814,0915,0.14468508358227877
0923,0614,0.14466196329828593
1532,2022,0.1446475083039433
0722,2513,0.1446312341711126
1933,0611,0.14458739592618458
1134,0925,0.144576324898091
0622,1624,0.14457232995006522
2524,0332,0.1445391995334913
1512,1414,0.14451503842463306
1421,0933,0.14448330019866443
1232,1831,0.14443418190090346
0914,0512,0.14440220900893394
0134,0430,0.14433681955613692
0413,1433,0.1441205263726154
1932,0811,0.14411001388575487
2213,1222,0.14405694943931993
1633,1724,0.14400765829793544
1235,1132,0.14395903152884473
1122,1821,0.14395226754187593
0333,2424,0.14394984386874415
0922,0512,0.14390551713582928
1913,1611,0.14390461082311304
0432,0632,0.14386296163928328
1911,2232,0.14382559245335105
1011,0834,0.14381536531107722
2514,0134,0.14375888877040147
1412,1214,0.14374041257305423
0331,1432,0.14367760299046664
1921,1624,0.14363551787908552
1014,0123,0.14363082229634996
1213,1123,0.1436175897614157
1524,1822,0.14358175747675478
1411,0622,0.14355316599351728
1234,1414,0.14354164130013577
1211,1232,0.14350799890337937
2432,0333,0.14342864595768984
1213,2535,0.14334515969700057
0334,0732,0.14327505667259324
1932,0424,0.14319122570306442
1133,1651,0.14316190068600032
0112,0715,0.14313398966421498
0934,0312,0.1431321983873214
0121,1022,0.14310606895632058
1522,0911,0.1430944702409909
0734,1733,0.14306755063081833
1813,0331,0.14282567945217908
1821,2423,0.14280369962789263
1533,1814,0.14279942571162618
0432,0815,0.14276766393299065
1125,0311,0.14259791097402907
1931,0323,0.1425267070664669
0634,2033,0.14248114066696582
1812,0132,0.1424717723977065
1723,2535,0.1424425582934763
0726,2424,0.14244059099215325
0624,2213,0.14242559631973917
1213,1033,0.1423882198026988
0134,1912,0.14237208611058985
1532,0911,0.1423620672428932
1234,2412,0.14234545785534103
0725,0331,0.14233233536681933
1222,0133,0.14224949574362963
0333,0424,0.14209499278418708
0132,1422,0.14205971318858915
1924,0811,0.1418593680204789
0523,0211,0.14174530572604943
0112,2423,0.14168351112995098
0933,0925,0.14152537448305358
1232,0323,0.14151017003585203
0911,1813,0.14144946486983648
0332,0413,0.14144036010545175
0711,1221,0.14143714402094948
1123,1651,0.1414087407420994
1633,2423,0.1412308746304913
0723,0815,0.14119246988869258
0933,0232,0.1411681644253079
0623,0813,0.14115331291869554
0725,2013,0.14110960524095492
0811,1935,0.14103933458129278
1422,0312,0.14101253897574167
1831,1424,0.1410088655942571
1824,0523,0.1409648242929213
0912,0512,0.14082583687732383
0911,0224,0.14080405368382792
2525,0634,0.14076598695833387
1823,0224,0.14073145778537519
0813,1911,0.1406826344612124
0824,1531,0.14067988055293992
1513,1032,0.14061857844009137
0726,1531,0.14061391984506255
0835,1115,0.14060395251245775
0421,0123,0.14053213543988516
1421,1931,0.14045312660850287
1221,0512,0.14044464790012912
1652,1834,0.14043406748446097
1223,2233,0.1404272054015526
1633,0934,0.14031556664072056
2213,0322,0.1403153907235491
1823,1722,0.14029477671436058
0414,2512,0.14021523896858526
0412,1813,0.14014736582694712
1831,0633,0.1401210940922648
0523,2521,0.14011182129528602
2232,1824,0.14002937131961393
0225,1224,0.14000857403752176
2413,0213,0.14000577814463852
0614,2013,0.13998143119455897
0314,0813,0.13995299491886456
1434,1013,0.13993362251504496
2412,0232,0.13985585920420232
0134,2223,0.13985065872519184
0524,1925,0.13971380571650138
0424,1711,0.1397130831752854
0813,0513,0.1396423458233329
0215,0833,0.1395790026428432
2531,1933,0.13957813606727895
0331,1413,0.13955682411987141
0511,1654,0.1394860772095534
0433,1412,0.139450160524865
0614,0313,0.13937912767855606
1124,0122,0.13937740631807075
1014,0511,0.13935917017600555
0734,1623,0.1393216527932425
1531,1611,0.13932152735596928
0331,1115,0.13924696344735116
0213,1724,0.1392386476296826
1112,0424,0.13914269141676808
0811,1912,0.1390384563661811
1911,1723,0.1390113754372472
1923,0213,0.13894511597377845
2023,2422,0.13894138534105194
0313,1433,0.1389395028000281
0531,2024,0.13883332385105396
1621,2022,0.13874770794391542
1925,0332,0.13852508313102863
0912,1224,0.13850812029968745
1124,1511,0.13850356438317954
0614,1511,0.13848732702002767
1433,0112,0.1384736331037585
1651,1833,0.13841970714321447
1012,0925,0.13840567119065922
1522,2032,0.13834947933807626
1935,1533,0.138343917798009
0523,1431,0.13829414753223562
2532,2413,0.13824783576014185
1623,1823,0.13819300244562063
1131,0324,0.13814182982882825
1211,0224,0.13810780418913327
0915,1611,0.13805241130844118
0835,1911,0.13801799369148426
2411,0223,0.13801254858144915
2531,1831,0.13798816357956864
2011,1722,0.13794748400920412
0621,0731,0.1379364340468406
1834,0915,0.13792991858811815
0733,1032,0.13780523457719193
1731,1232,0.13777035835449816
0812,1011,0.13773510242456657
0631,0424,0.13771950817892936
1512,0613,0.13770056851848733
2022,0114,0.13768528828933113
0611,1135,0.1376845500980051
1231,1235,0.13765605711177467
1123,2523,0.13761018905915517
0324,2525,0.13757382310443794
0321,0421,0.1375692835350506
0634,2522,0.13753706631737206
1722,2534,0.1375082480078561
1032,0133,0.13747727659612882
0412,1733,0.13744655441276338
0312,2222,0.13738256006724253
0825,0131,0.1373800697026131
2515,1123,0.137289146254646
2513,0223,0.13726726338929543
1034,2423,0.1372357032866465
1913,0223,0.13719733545207813
1022,1925,0.13719719020033835
0113,0225,0.13718478019679547
2532,1412,0.13716567928546633
2011,1733,0.13712649790835774
1614,0712,0.13711026709028687
0822,0832,0.13705811641141033
0423,0132,0.13704915461553796
2431,0624,0.1370291227828632
0931,1933,0.13700370339163132
2511,0512,0.13697151761258924
2023,2533,0.13694716485988095
0831,1651,0.13688404670866994
1655,1814,0.13685983730093967
0122,1732,0.13684478237107314
0533,1924,0.13682605559662162
0713,0424,0.13673939602634713
0223,2433,0.13656049166831982
2234,0911,0.13655073510563612
1921,0715,0.1365041380106721
1531,1624,0.13650111235466902
2221,0121,0.13643122032747687
1921,0213,0.13638559119584065
0915,1832,0.13636207981597961
0824,1824,0.1363071485031048
0611,1122,0.1362840169185916
1533,1214,0.13627172917206049
0430,1833,0.13623601046832445
2531,1914,0.1361605290318048
1611,0322,0.13612401638980426
1924,1723,0.13606427981491617
1533,1524,0.13603635441943313
1222,0835,0.13603341266090932
0233,1733,0.1359756909856947
0432,0913,0.1359420045576843
1831,0814,0.13588834713869274
1651,0321,0.1358733112181801
1632,0122,0.1358683145291034
1434,1652,0.1358450757906439
1412,0225,0.1358417180245726
0134,1824,0.13580826856041978
0430,2213,0.1357559610399414
0624,0331,0.13574568311839647
1921,2423,0.13571514858760905
0825,0623,0.135702826480086
1235,0122,0.13570028394333503
1211,1011,0.1356841640146936
1023,1115,0.13563481777131633
1232,1225,0.13556305576205543
1935,0632,0.1354094635887393
2232,2032,0.135334550921269
0212,0822,0.13532192329699327
1933,0922,0.13523101004792495
1032,2013,0.1352203511397167
1411,2033,0.1350971383533011
0424,1533,0.13506452306110847
2521,1621,0.13503502532221118
0631,1434,0.1350231506977511
0312,0311,0.13490714796677913
0726,1824,0.13490374823091872
1622,1112,0.1348300312988937
0931,1022,0.13480614445451458
1234,0634,0.13475197603012715
0430,0612,0.1346962546662187
1235,0821,0.13467511163029103
1932,1023,0.13466282668015192
1031,0911,0.13464084499253978
1414,0933,0.1346193087541195
1013,0323,0.13460924681124864
0422,1215,0.13460418029397891
0712,0613,0.13450071555752727
2234,1412,0.13447908071119655
1022,0632,0.1344642450771858
1023,1412,0.13433647817967856
0422,1133,0.13429163831507043
0811,0412,0.13424844235961134
1733,1631,0.13423467786878132
0511,0313,0.13420052180113087
0734,2525,0.13410779004895249
1822,1652,0.1340071016009961
0825,2223,0.13395467074407547
0921,2022,0.1337581393175085
1522,1631,0.13366014689823208
1122,0532,0.13365294463266003
2524,0913,0.13361242591814243
1123,1653,0.133601665132856
1512,1532,0.13358656039564168
0334,1234,0.13350445638179
0725,0424,0.13349862674424098
1232,1834,0.13345972262648423
2512,2531,0.13345670607754212
1431,0331,0.13344696456598187
1034,1624,0.13340483413858614
0725,0314,0.1334006141506741
1532,0732,0.13340050691407107
0733,1925,0.13335911287461744
1434,2521,0.13329810457831068
1113,0523,0.13326268633362642
2431,0430,0.13310786064173707
2515,1223,0.13309943208948272
1014,2422,0.13308938834679787
2521,1823,0.1330866115114537
1833,1414,0.1330354859559101
1925,0822,0.13291978775659424
1131,2533,0.1329049637758315
0225,1232,0.1328422829721138
0935,1023,0.13283718297008656
1411,1915,0.13279161077675658
0324,2033,0.13276999639864734
2531,1021,0.1327225623143838
2032,1713,0.13271541754962415
0331,0733,0.13270706529563905
0235,1114,0.13269339564209168
1823,1011,0.13253639886159752
0934,1732,0.1325345987266626
0213,0111,0.13251787836042447
0723,1823,0.1324245813788611
1412,0824,0.1323610066907274
0231,2232,0.1323261104157487
0524,2515,0.1323222620147287
0424,1133,0.13214465361507505
0524,0531,0.13210140560702235
0911,2411,0.13200610756302802
2431,0111,0.1319848310463877
1114,0512,0.1319506532823136
2422,2534,0.13194307582397824
0123,0632,0.1319031947211658
1235,2514,0.13187204157589402
0911,0414,0.13183127411667273
0324,0512,0.13175930603852157
1813,1623,0.13170456772733236
0925,0531,0.13170156725515708
1512,0231,0.13164710025826526
0912,2515,0.13158554149203625
